Rule code,Rule,Priority,CWE,Software characteristic,Vulnerability type,Language,Effort,File,Line number,Line text,Source file,Source line number,Source line text,Muted,Normative,Status,CWE Scope,Framework
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
OPT.JAVA.SEC_JAVA.CrossSiteScriptingRule,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Very High,79,Security,Injection,Java,30m,src/main/java/com/waratek/spiracle/sql/util/SelectUtil.java,62,			out.println(sql);,src/main/java/com/waratek/spiracle/sql/servlet/util/ParameterNullFix.java,32,			String val = request.getParameter(item);,No,"CERT-J:IDS51-J,CWE:79,CWETOP25:2019:2,OWASP:2013:A3,OWASP:2017:A7,OWASP-M:2014:M7,PCI-DSS:6.5.7,SANS25:2010:1,SANS25:2011:4,WASC:08",none,"CWEScope:Access-Control,CWEScope:Availability,CWEScope:Confidentiality,CWEScope:Integrity",
